,id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
930,983,200,9878,2014-09-19 00:00:00,64,Balanced,Normal,36,Mixed,Organised,51,Normal,64,Normal,54,Normal,Organised,26,Deep,46,Press,48,Normal,Cover,23523,9878,200,Pescara,PES
931,984,200,9878,2015-09-10 00:00:00,64,Balanced,Little,53,Mixed,Organised,41,Normal,49,Normal,41,Normal,Organised,39,Medium,46,Press,43,Normal,Cover,23523,9878,200,Pescara,PES
932,985,111086,8028,2010-02-22 00:00:00,30,Slow,Little,45,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,65,Medium,70,Double,60,Normal,Cover,31457,8028,111086,Piast Gliwice,PIG
933,986,111086,8028,2013-09-20 00:00:00,30,Slow,Little,46,Mixed,Organised,48,Normal,37,Normal,39,Normal,Organised,32,Deep,45,Press,48,Normal,Cover,31457,8028,111086,Piast Gliwice,PIG
934,987,111086,8028,2014-09-19 00:00:00,64,Balanced,Normal,67,Long,Organised,64,Normal,66,Normal,39,Normal,Organised,36,Medium,45,Press,48,Normal,Cover,31457,8028,111086,Piast Gliwice,PIG
935,988,111086,8028,2015-09-10 00:00:00,64,Balanced,Normal,67,Long,Organised,64,Normal,66,Normal,39,Normal,Organised,36,Medium,45,Press,48,Normal,Cover,31457,8028,111086,Piast Gliwice,PIG
936,989,111087,8033,2012-02-22 00:00:00,54,Balanced,Little,51,Mixed,Organised,48,Normal,47,Normal,42,Normal,Organised,47,Medium,57,Press,48,Normal,Cover,32891,8033,111087,Podbeskidzie Bielsko-Biała,POD
937,990,111087,8033,2013-09-20 00:00:00,54,Balanced,Little,51,Mixed,Organised,48,Normal,47,Normal,42,Normal,Organised,47,Medium,57,Press,48,Normal,Cover,32891,8033,111087,Podbeskidzie Bielsko-Biała,POD
938,991,111087,8033,2014-09-19 00:00:00,72,Fast,Normal,66,Mixed,Organised,66,Normal,51,Normal,49,Normal,Organised,29,Deep,35,Press,38,Normal,Cover,32891,8033,111087,Podbeskidzie Bielsko-Biała,POD
939,992,111087,8033,2015-09-10 00:00:00,68,Fast,Normal,66,Mixed,Organised,66,Normal,51,Normal,49,Normal,Organised,29,Deep,35,Press,38,Normal,Cover,32891,8033,111087,Podbeskidzie Bielsko-Biała,POD
940,993,110746,8023,2013-09-20 00:00:00,67,Fast,Little,54,Mixed,Organised,56,Normal,62,Normal,67,Lots,Organised,47,Medium,47,Press,63,Normal,Cover,33377,8023,110746,Pogoń Szczecin,POG
941,994,110746,8023,2014-09-19 00:00:00,50,Balanced,Normal,36,Mixed,Free Form,52,Normal,36,Normal,52,Normal,Organised,50,Medium,60,Press,47,Normal,Cover,33377,8023,110746,Pogoń Szczecin,POG
942,995,110746,8023,2015-09-10 00:00:00,50,Balanced,Little,36,Mixed,Organised,52,Normal,40,Normal,52,Normal,Organised,57,Medium,54,Press,47,Normal,Cover,33377,8023,110746,Pogoń Szczecin,POG
943,523,111429,8020,2010-02-22 00:00:00,30,Slow,Little,50,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,60,Medium,70,Double,55,Normal,Cover,31445,8020,111429,Polonia Bytom,GOR
944,524,111429,8020,2011-02-22 00:00:00,46,Balanced,Little,38,Mixed,Organised,36,Normal,33,Little,53,Normal,Organised,53,Medium,54,Press,55,Normal,Cover,31445,8020,111429,Polonia Bytom,GOR
945,996,111429,8031,2010-02-22 00:00:00,30,Slow,Little,50,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,60,Medium,70,Double,55,Normal,Cover,31444,8031,111429,Polonia Bytom,POB
946,997,111429,8031,2011-02-22 00:00:00,46,Balanced,Little,38,Mixed,Organised,36,Normal,33,Little,53,Normal,Organised,53,Medium,54,Press,55,Normal,Cover,31444,8031,111429,Polonia Bytom,POB
947,1002,1790,8462,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,3476,8462,1790,Portsmouth,POR
948,1003,1790,8462,2011-02-22 00:00:00,36,Balanced,Little,48,Mixed,Organised,48,Normal,66,Normal,51,Normal,Organised,36,Medium,44,Press,48,Normal,Cover,3476,8462,1790,Portsmouth,POR
949,1004,1790,8462,2012-02-22 00:00:00,64,Balanced,Little,59,Mixed,Organised,40,Normal,42,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover,3476,8462,1790,Portsmouth,POR
950,1005,1790,8462,2013-09-20 00:00:00,68,Fast,Little,62,Mixed,Organised,40,Normal,47,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover,3476,8462,1790,Portsmouth,POR
951,1006,1790,8462,2014-09-19 00:00:00,59,Balanced,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover,3476,8462,1790,Portsmouth,POR
952,1007,1790,8462,2015-09-10 00:00:00,59,Balanced,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover,3476,8462,1790,Portsmouth,POR
953,1014,15,10172,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,5747,10172,15,Queens Park Rangers,QPR
954,1015,15,10172,2011-02-22 00:00:00,51,Balanced,Little,49,Mixed,Organised,36,Normal,48,Normal,52,Normal,Organised,44,Medium,43,Press,40,Normal,Cover,5747,10172,15,Queens Park Rangers,QPR
955,1016,15,10172,2012-02-22 00:00:00,57,Balanced,Little,58,Mixed,Organised,60,Normal,48,Normal,48,Normal,Organised,42,Medium,51,Press,44,Normal,Cover,5747,10172,15,Queens Park Rangers,QPR
956,1017,15,10172,2013-09-20 00:00:00,58,Balanced,Little,54,Mixed,Organised,53,Normal,39,Normal,54,Normal,Organised,49,Medium,47,Press,44,Normal,Cover,5747,10172,15,Queens Park Rangers,QPR
957,1018,15,10172,2014-09-19 00:00:00,52,Balanced,Normal,53,Mixed,Organised,53,Normal,54,Normal,54,Normal,Organised,50,Medium,44,Press,54,Normal,Cover,5747,10172,15,Queens Park Rangers,QPR
958,1019,15,10172,2015-09-10 00:00:00,30,Slow,Normal,61,Mixed,Organised,53,Normal,53,Normal,60,Normal,Organised,50,Medium,44,Press,54,Normal,Cover,5747,10172,15,Queens Park Rangers,QPR
959,842,1747,9998,2012-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,55,Normal,48,Normal,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover,8,9998,1747,RAEC Mons,MON
960,843,1747,9998,2013-09-20 00:00:00,50,Balanced,Little,50,Mixed,Organised,55,Normal,67,Lots,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover,8,9998,1747,RAEC Mons,MON
961,844,1747,9998,2014-09-19 00:00:00,55,Balanced,Normal,55,Mixed,Organised,55,Normal,67,Lots,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover,8,9998,1747,RAEC Mons,MON
962,283,450,9910,2010-02-22 00:00:00,35,Balanced,Little,30,Short,Organised,45,Normal,45,Normal,70,Lots,Organised,35,Medium,30,Contain,50,Normal,Offside Trap,46087,9910,450,RC Celta de Vigo,CEL
963,284,450,9910,2011-02-22 00:00:00,43,Balanced,Little,44,Mixed,Organised,53,Normal,45,Normal,60,Normal,Organised,40,Medium,41,Press,47,Normal,Cover,46087,9910,450,RC Celta de Vigo,CEL
964,285,450,9910,2012-02-22 00:00:00,53,Balanced,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Organised,42,Medium,52,Press,68,Wide,Cover,46087,9910,450,RC Celta de Vigo,CEL
965,286,450,9910,2013-09-20 00:00:00,53,Balanced,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Free Form,42,Medium,52,Press,68,Wide,Cover,46087,9910,450,RC Celta de Vigo,CEL
966,287,450,9910,2014-09-19 00:00:00,53,Balanced,Normal,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Organised,42,Medium,52,Press,65,Normal,Cover,46087,9910,450,RC Celta de Vigo,CEL
967,288,450,9910,2015-09-10 00:00:00,55,Balanced,Normal,38,Mixed,Organised,41,Normal,48,Normal,50,Normal,Free Form,55,Medium,55,Press,59,Normal,Cover,46087,9910,450,RC Celta de Vigo,CEL
968,345,242,9783,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap,43039,9783,242,RC Deportivo de La Coruña,COR
969,346,242,9783,2011-02-22 00:00:00,56,Balanced,Little,42,Mixed,Organised,57,Normal,69,Lots,61,Normal,Organised,38,Medium,44,Press,69,Wide,Cover,43039,9783,242,RC Deportivo de La Coruña,COR
970,347,242,9783,2012-02-22 00:00:00,56,Balanced,Little,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover,43039,9783,242,RC Deportivo de La Coruña,COR
971,348,242,9783,2013-09-20 00:00:00,56,Balanced,Little,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover,43039,9783,242,RC Deportivo de La Coruña,COR
972,349,242,9783,2014-09-19 00:00:00,56,Balanced,Normal,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover,43039,9783,242,RC Deportivo de La Coruña,COR
973,350,242,9783,2015-09-10 00:00:00,53,Balanced,Normal,47,Mixed,Organised,38,Normal,52,Normal,55,Normal,Organised,45,Medium,50,Press,59,Normal,Offside Trap,43039,9783,242,RC Deportivo de La Coruña,COR
974,720,64,8588,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,10300,8588,64,RC Lens,LEN
975,721,64,8588,2011-02-22 00:00:00,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,50,Normal,Cover,10300,8588,64,RC Lens,LEN
976,722,64,8588,2012-02-22 00:00:00,64,Balanced,Little,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover,10300,8588,64,RC Lens,LEN
977,723,64,8588,2013-09-20 00:00:00,64,Balanced,Little,49,Mixed,Organised,49,Normal,53,Normal,37,Normal,Organised,42,Medium,44,Press,49,Normal,Cover,10300,8588,64,RC Lens,LEN
978,724,64,8588,2014-09-19 00:00:00,64,Balanced,Normal,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover,10300,8588,64,RC Lens,LEN
979,725,64,8588,2015-09-10 00:00:00,64,Balanced,Normal,50,Mixed,Organised,49,Normal,53,Normal,46,Normal,Organised,46,Medium,44,Press,49,Normal,Cover,10300,8588,64,RC Lens,LEN
980,1061,571,8479,2010-02-22 00:00:00,50,Balanced,Little,40,Mixed,Organised,40,Normal,40,Normal,50,Normal,Organised,35,Medium,55,Press,40,Normal,Cover,43048,8479,571,RC Recreativo,HUE
981,1062,571,8479,2011-02-22 00:00:00,45,Balanced,Little,58,Mixed,Organised,41,Normal,42,Normal,52,Normal,Organised,39,Medium,39,Press,66,Normal,Cover,43048,8479,571,RC Recreativo,HUE
982,1063,571,8479,2012-02-22 00:00:00,41,Balanced,Little,54,Mixed,Organised,67,Risky,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover,43048,8479,571,RC Recreativo,HUE
983,1064,571,8479,2013-09-20 00:00:00,41,Balanced,Little,54,Mixed,Organised,45,Normal,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover,43048,8479,571,RC Recreativo,HUE
984,1065,571,8479,2014-09-19 00:00:00,41,Balanced,Normal,54,Mixed,Organised,45,Normal,50,Normal,35,Normal,Organised,40,Medium,49,Press,62,Normal,Cover,43048,8479,571,RC Recreativo,HUE
985,1066,571,8479,2015-09-10 00:00:00,37,Balanced,Normal,43,Mixed,Organised,30,Safe,42,Normal,37,Normal,Organised,40,Medium,49,Press,54,Normal,Cover,43048,8479,571,RC Recreativo,HUE
986,395,452,8558,2010-02-22 00:00:00,55,Balanced,Little,40,Mixed,Organised,70,Risky,55,Normal,70,Lots,Organised,70,High,50,Press,60,Normal,Cover,43049,8558,452,RCD Espanyol,ESP
987,396,452,8558,2011-02-22 00:00:00,68,Fast,Little,55,Mixed,Organised,72,Risky,70,Lots,54,Normal,Organised,51,Medium,58,Press,56,Normal,Cover,43049,8558,452,RCD Espanyol,ESP
988,397,452,8558,2012-02-22 00:00:00,46,Balanced,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Organised,37,Medium,40,Press,45,Normal,Cover,43049,8558,452,RCD Espanyol,ESP
989,398,452,8558,2013-09-20 00:00:00,50,Balanced,Little,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover,43049,8558,452,RCD Espanyol,ESP
990,399,452,8558,2014-09-19 00:00:00,50,Balanced,Normal,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Organised,37,Medium,40,Press,45,Normal,Cover,43049,8558,452,RCD Espanyol,ESP
991,400,452,8558,2015-09-10 00:00:00,50,Balanced,Normal,44,Mixed,Organised,52,Normal,60,Normal,40,Normal,Free Form,37,Medium,40,Press,45,Normal,Cover,43049,8558,452,RCD Espanyol,ESP
992,795,453,8661,2010-02-22 00:00:00,40,Balanced,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,43036,8661,453,RCD Mallorca,MAL
993,796,453,8661,2011-02-22 00:00:00,53,Balanced,Little,52,Mixed,Organised,55,Normal,52,Normal,53,Normal,Free Form,47,Medium,48,Press,55,Normal,Cover,43036,8661,453,RCD Mallorca,MAL
994,797,453,8661,2012-02-22 00:00:00,58,Balanced,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,43036,8661,453,RCD Mallorca,MAL
995,798,453,8661,2013-09-20 00:00:00,62,Balanced,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,43036,8661,453,RCD Mallorca,MAL
996,799,453,8661,2014-09-19 00:00:00,62,Balanced,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,43036,8661,453,RCD Mallorca,MAL
997,800,453,8661,2015-09-10 00:00:00,62,Balanced,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,43036,8661,453,RCD Mallorca,MAL
998,1089,1905,10219,2010-02-22 00:00:00,30,Slow,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover,27161,10219,1905,RKC Waalwijk,RKC
999,1090,1905,10219,2012-02-22 00:00:00,47,Balanced,Little,48,Mixed,Organised,42,Normal,38,Normal,55,Normal,Organised,41,Medium,41,Press,43,Normal,Cover,27161,10219,1905,RKC Waalwijk,RKC
1000,1091,1905,10219,2013-09-20 00:00:00,47,Balanced,Little,48,Mixed,Organised,66,Normal,38,Normal,55,Normal,Organised,29,Deep,28,Contain,36,Normal,Cover,27161,10219,1905,RKC Waalwijk,RKC
1001,1092,1905,10219,2014-09-19 00:00:00,57,Balanced,Little,55,Mixed,Organised,42,Normal,36,Normal,55,Normal,Organised,31,Deep,30,Contain,38,Normal,Cover,27161,10219,1905,RKC Waalwijk,RKC
1002,46,229,8635,2010-02-22 00:00:00,50,Balanced,Little,35,Mixed,Organised,70,Risky,50,Normal,60,Normal,Organised,70,High,50,Press,70,Wide,Cover,6,8635,229,RSC Anderlecht,AND
1003,47,229,8635,2011-02-22 00:00:00,50,Balanced,Little,52,Mixed,Free Form,70,Risky,50,Normal,60,Normal,Organised,70,High,50,Press,70,Wide,Offside Trap,6,8635,229,RSC Anderlecht,AND
1004,48,229,8635,2012-02-22 00:00:00,52,Balanced,Little,41,Mixed,Organised,53,Normal,57,Normal,47,Normal,Organised,45,Medium,43,Press,52,Normal,Cover,6,8635,229,RSC Anderlecht,AND
1005,49,229,8635,2013-09-20 00:00:00,52,Balanced,Little,41,Mixed,Organised,68,Risky,67,Lots,47,Normal,Organised,60,Medium,43,Press,65,Normal,Cover,6,8635,229,RSC Anderlecht,AND
1006,50,229,8635,2014-09-19 00:00:00,52,Balanced,Normal,51,Mixed,Organised,60,Normal,53,Normal,47,Normal,Organised,60,Medium,50,Press,65,Normal,Cover,6,8635,229,RSC Anderlecht,AND
1007,51,229,8635,2015-09-10 00:00:00,52,Balanced,Normal,51,Mixed,Organised,60,Normal,53,Normal,47,Normal,Organised,53,Medium,50,Press,61,Normal,Cover,6,8635,229,RSC Anderlecht,AND
1008,1020,456,8696,2010-02-22 00:00:00,45,Balanced,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover,43043,8696,456,Racing Santander,SAN
1009,1021,456,8696,2011-02-22 00:00:00,53,Balanced,Little,56,Mixed,Organised,73,Risky,72,Lots,39,Normal,Organised,47,Medium,37,Press,53,Normal,Cover,43043,8696,456,Racing Santander,SAN
1010,1022,456,8696,2012-02-22 00:00:00,43,Balanced,Little,44,Mixed,Organised,61,Normal,71,Lots,50,Normal,Organised,50,Medium,50,Press,68,Wide,Cover,43043,8696,456,Racing Santander,SAN
1011,1023,456,8696,2013-09-20 00:00:00,47,Balanced,Little,44,Mixed,Organised,61,Normal,71,Lots,50,Normal,Organised,50,Medium,50,Press,68,Wide,Cover,43043,8696,456,Racing Santander,SAN
1012,1024,456,8696,2015-09-10 00:00:00,48,Balanced,Normal,47,Mixed,Organised,53,Normal,53,Normal,53,Normal,Organised,51,Medium,47,Press,53,Normal,Cover,43043,8696,456,Racing Santander,SAN
1013,1025,86,8548,2010-02-22 00:00:00,65,Balanced,Little,50,Mixed,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,39388,8548,86,Rangers,RAN
1014,1026,86,8548,2011-02-22 00:00:00,51,Balanced,Little,33,Short,Organised,48,Normal,67,Lots,79,Lots,Organised,46,Medium,47,Press,51,Normal,Cover,39388,8548,86,Rangers,RAN
1015,1027,86,8548,2012-02-22 00:00:00,45,Balanced,Little,45,Mixed,Organised,38,Normal,62,Normal,60,Normal,Organised,48,Medium,48,Press,62,Normal,Cover,39388,8548,86,Rangers,RAN
1016,1028,86,8548,2013-09-20 00:00:00,55,Balanced,Little,45,Mixed,Organised,38,Normal,52,Normal,60,Normal,Organised,48,Medium,48,Press,52,Normal,Cover,39388,8548,86,Rangers,RAN
1017,1029,86,8548,2014-09-19 00:00:00,45,Balanced,Normal,45,Mixed,Organised,38,Normal,62,Normal,60,Normal,Organised,48,Medium,48,Press,62,Normal,Cover,39388,8548,86,Rangers,RAN
1018,1030,86,8548,2015-09-10 00:00:00,45,Balanced,Normal,55,Mixed,Organised,38,Normal,62,Normal,53,Normal,Organised,48,Medium,48,Press,55,Normal,Cover,39388,8548,86,Rangers,RAN
1019,1031,480,8370,2010-02-22 00:00:00,40,Balanced,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,50,Press,40,Normal,Offside Trap,45333,8370,480,Rayo Vallecano,RAY
1020,1032,480,8370,2011-02-22 00:00:00,53,Balanced,Little,55,Mixed,Organised,44,Normal,56,Normal,61,Normal,Organised,58,Medium,52,Press,68,Wide,Cover,45333,8370,480,Rayo Vallecano,RAY
1021,1033,480,8370,2012-02-22 00:00:00,41,Balanced,Little,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,45333,8370,480,Rayo Vallecano,RAY
1022,1034,480,8370,2013-09-20 00:00:00,45,Balanced,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,45333,8370,480,Rayo Vallecano,RAY
1023,1035,480,8370,2014-09-19 00:00:00,45,Balanced,Normal,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,45333,8370,480,Rayo Vallecano,RAY
1024,1036,480,8370,2015-09-10 00:00:00,29,Slow,Normal,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,54,Medium,52,Press,63,Normal,Cover,45333,8370,480,Rayo Vallecano,RAY
1025,1037,1793,9798,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,60,Press,70,Wide,Cover,6509,9798,1793,Reading,REA
1026,1038,1793,9798,2011-02-22 00:00:00,49,Balanced,Little,36,Mixed,Organised,57,Normal,73,Lots,55,Normal,Organised,49,Medium,31,Contain,67,Wide,Cover,6509,9798,1793,Reading,REA
1027,1039,1793,9798,2012-02-22 00:00:00,49,Balanced,Little,49,Mixed,Organised,46,Normal,58,Normal,56,Normal,Organised,49,Medium,51,Press,45,Normal,Cover,6509,9798,1793,Reading,REA
1028,1040,1793,9798,2013-09-20 00:00:00,49,Balanced,Little,61,Mixed,Organised,55,Normal,58,Normal,37,Normal,Organised,39,Medium,44,Press,52,Normal,Cover,6509,9798,1793,Reading,REA
1029,1041,1793,9798,2014-09-19 00:00:00,44,Balanced,Little,72,Long,Organised,71,Risky,39,Normal,37,Normal,Organised,58,Medium,52,Press,52,Normal,Cover,6509,9798,1793,Reading,REA
1030,1042,1793,9798,2015-09-10 00:00:00,44,Balanced,Normal,64,Mixed,Organised,62,Normal,65,Normal,42,Normal,Organised,51,Medium,47,Press,52,Normal,Cover,6509,9798,1793,Reading,REA
1031,1043,449,8603,2010-02-22 00:00:00,45,Balanced,Little,45,Mixed,Organised,30,Safe,50,Normal,55,Normal,Free Form,50,Medium,45,Press,55,Normal,Offside Trap,43047,8603,449,Real Betis Balompié,BET
1032,1044,449,8603,2011-02-22 00:00:00,37,Balanced,Little,51,Mixed,Organised,68,Risky,66,Normal,72,Lots,Free Form,42,Medium,40,Press,53,Normal,Cover,43047,8603,449,Real Betis Balompié,BET
1033,1045,449,8603,2012-02-22 00:00:00,55,Balanced,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,43047,8603,449,Real Betis Balompié,BET
1034,1046,449,8603,2013-09-20 00:00:00,59,Balanced,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,43047,8603,449,Real Betis Balompié,BET
1035,1047,449,8603,2014-09-19 00:00:00,59,Balanced,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,43047,8603,449,Real Betis Balompié,BET
1036,1048,449,8603,2015-09-10 00:00:00,59,Balanced,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,43047,8603,449,Real Betis Balompié,BET
1037,1049,243,8633,2010-02-22 00:00:00,55,Balanced,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,65,Medium,40,Press,65,Normal,Offside Trap,43040,8633,243,Real Madrid CF,REA
1038,1050,243,8633,2011-02-22 00:00:00,54,Balanced,Little,39,Mixed,Free Form,67,Risky,60,Normal,67,Lots,Free Form,68,High,55,Press,55,Normal,Cover,43040,8633,243,Real Madrid CF,REA
1039,1051,243,8633,2012-02-22 00:00:00,45,Balanced,Little,35,Mixed,Free Form,71,Risky,54,Normal,73,Lots,Free Form,49,Medium,60,Press,68,Wide,Cover,43040,8633,243,Real Madrid CF,REA
1040,1052,243,8633,2013-09-20 00:00:00,50,Balanced,Little,41,Mixed,Organised,68,Risky,54,Normal,72,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,43040,8633,243,Real Madrid CF,REA
1041,1053,243,8633,2014-09-19 00:00:00,50,Balanced,Normal,41,Mixed,Organised,68,Risky,54,Normal,69,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,43040,8633,243,Real Madrid CF,REA
1042,1054,243,8633,2015-09-10 00:00:00,50,Balanced,Normal,46,Mixed,Free Form,61,Normal,41,Normal,63,Normal,Free Form,52,Medium,60,Press,63,Normal,Cover,43040,8633,243,Real Madrid CF,REA
1043,1055,457,8560,2010-02-22 00:00:00,40,Balanced,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap,44569,8560,457,Real Sociedad,SOC
1044,1056,457,8560,2011-02-22 00:00:00,54,Balanced,Little,43,Mixed,Organised,54,Normal,51,Normal,60,Normal,Organised,49,Medium,49,Press,51,Normal,Cover,44569,8560,457,Real Sociedad,SOC
1045,1057,457,8560,2012-02-22 00:00:00,24,Slow,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,44569,8560,457,Real Sociedad,SOC
1046,1058,457,8560,2013-09-20 00:00:00,28,Slow,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,44569,8560,457,Real Sociedad,SOC
1047,1059,457,8560,2014-09-19 00:00:00,35,Balanced,Normal,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,65,Normal,Cover,44569,8560,457,Real Sociedad,SOC
1048,1060,457,8560,2015-09-10 00:00:00,60,Balanced,Normal,50,Mixed,Organised,54,Normal,60,Normal,52,Normal,Organised,49,Medium,53,Press,53,Normal,Cover,44569,8560,457,Real Sociedad,SOC
1049,1199,459,9869,2010-02-22 00:00:00,70,Fast,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover,43045,9869,459,Real Sporting de Gijón,SPG
